"FullName","Extension","Length","LastWriteTime"
"C:\EAR_OS_V2\src\app\components\artists\ArtistSEOSwarm.tsx",".tsx","20667","18/05/2026 20:54:21"
"C:\EAR_OS_V2\src\app\components\artists\ArtistTabs.tsx",".tsx","1961","17/05/2026 19:24:06"
"C:\EAR_OS_V2\src\app\components\artists\ArtistTestimonials.tsx",".tsx","2368","17/05/2026 11:18:41"
"C:\EAR_OS_V2\src\app\components\artists\ArtistTimeline.tsx",".tsx","2334","17/05/2026 11:15:13"
"C:\EAR_OS_V2\src\app\components\auth\AuthGuard.tsx",".tsx","519","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\components\templates\RoutePageWrapper.tsx",".tsx","1450","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\dossier\ApproveDossierButton.tsx",".tsx","1912","13/05/2026 20:17:52"
"C:\EAR_OS_V2\src\app\components\effects\CinematicEntrance.tsx",".tsx","1097","13/05/2026 10:48:14"
"C:\EAR_OS_V2\src\app\components\events\GhostTracker.tsx",".tsx","3775","07/05/2026 12:02:44"
"C:\EAR_OS_V2\src\app\components\layout\CinematicEntrance.tsx",".tsx","489","08/05/2026 0:28:41"
"C:\EAR_OS_V2\src\app\components\layout\EarBottomNav.tsx",".tsx","1252","27/07/2026 1:58:55"
"C:\EAR_OS_V2\src\app\components\layout\SovereignBottomNav.tsx",".tsx","2080","14/05/2026 13:42:05"
"C:\EAR_OS_V2\src\app\components\layout\SovereignNavbar.tsx",".tsx","7340","15/05/2026 9:58:14"
"C:\EAR_OS_V2\src\app\components\layout\ThemeWrapper.tsx",".tsx","571","15/05/2026 13:04:51"
"C:\EAR_OS_V2\src\app\components\public\AtmosphereMatcherClient.tsx",".tsx","13581","18/05/2026 11:23:02"
"C:\EAR_OS_V2\src\app\components\public\BlogClusterPage.tsx",".tsx","6027","15/05/2026 9:35:49"
"C:\EAR_OS_V2\src\app\components\public\DiscoverySearch.tsx",".tsx","6179","18/05/2026 14:18:45"
"C:\EAR_OS_V2\src\app\components\public\PublicFooter.tsx",".tsx","7539","18/05/2026 16:14:19"
"C:\EAR_OS_V2\src\app\components\public\PublicNavbar.tsx",".tsx","7858","18/05/2026 10:12:34"
"C:\EAR_OS_V2\src\app\components\public\RecursivePath.tsx",".tsx","3472","15/05/2026 9:58:21"
"C:\EAR_OS_V2\src\app\components\public\SubPageNavigation.tsx",".tsx","3379","15/05/2026 13:00:02"
"C:\EAR_OS_V2\src\app\components\SClass\ArsenalTechnical.tsx",".tsx","25362","17/05/2026 20:51:15"
"C:\EAR_OS_V2\src\app\components\SClass\AstraOraclePanel.tsx",".tsx","11952","18/05/2026 16:29:38"
"C:\EAR_OS_V2\src\app\components\SClass\AuraWalletLedger.tsx",".tsx","12373","18/05/2026 16:19:58"
"C:\EAR_OS_V2\src\app\components\SClass\CommandCenterDashboard.tsx",".tsx","20222","26/07/2026 2:14:26"
"C:\EAR_OS_V2\src\app\components\SClass\Sidebar.tsx",".tsx","4420","07/05/2026 12:25:22"
"C:\EAR_OS_V2\src\app\components\SClass\TacticalTracker.tsx",".tsx","9417","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClass\TheSignalFunnel.tsx",".tsx","15573","17/05/2026 20:51:06"
"C:\EAR_OS_V2\src\app\components\SClass\WaybillTimeline.tsx",".tsx","11540","18/05/2026 16:19:06"
"C:\EAR_OS_V2\src\app\components\SClassScreens\AEO_Dominance_Chart.tsx",".tsx","1442","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\ApexButton.tsx",".tsx","1049","12/05/2026 21:51:11"
"C:\EAR_OS_V2\src\app\components\SClassScreens\AstraVoiceModule.tsx",".tsx","1433","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\AuraDock.tsx",".tsx","1409","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\BespokeTemplate.tsx",".tsx","19508","14/05/2026 13:08:57"
"C:\EAR_OS_V2\src\app\components\SClassScreens\BrainWaveCanvas.tsx",".tsx","1430","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\CaregiverPortal.tsx",".tsx","1430","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\CodexDynamicRenderer.tsx",".tsx","1445","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\EarBottomNav.tsx",".tsx","1386","11/05/2026 22:48:25"
"C:\EAR_OS_V2\src\app\components\SClassScreens\EmanagerStudioMaster.tsx",".tsx","15754","11/05/2026 23:20:32"
"C:\EAR_OS_V2\src\app\components\SClassScreens\FleetRadar.tsx",".tsx","1415","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\IntentSearchBox.tsx",".tsx","1430","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\MarketplaceCard.tsx",".tsx","7380","14/05/2026 11:41:20"
"C:\EAR_OS_V2\src\app\components\SClassScreens\MediaShowcase.tsx",".tsx","4558","15/05/2026 9:34:23"
"C:\EAR_OS_V2\src\app\components\SClassScreens\MemoryTimeline.tsx",".tsx","1427","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\NeuralBreadcrumbs.tsx",".tsx","1436","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\NeuralJourneyApex.tsx",".tsx","21040","12/05/2026 14:34:18"
"C:\EAR_OS_V2\src\app\components\SClassScreens\OmniSovereignNav.tsx",".tsx","1433","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\PortalDashboard.tsx",".tsx","7602","11/05/2026 22:48:41"
"C:\EAR_OS_V2\src\app\components\SClassScreens\PositiveFrictionModal.tsx",".tsx","5913","13/05/2026 21:37:13"
"C:\EAR_OS_V2\src\app\components\SClassScreens\RAG_Prompt_Injector.tsx",".tsx","1442","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\ROI_Visualizer.tsx",".tsx","1427","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\SmartContractModal.tsx",".tsx","1439","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\SocialImpactMeter.tsx",".tsx","1436","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\SpinningText.tsx",".tsx","1229","12/05/2026 22:32:04"
"C:\EAR_OS_V2\src\app\components\SClassScreens\StealthScraperHUD.tsx",".tsx","1436","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\VampireComparisonTable.tsx",".tsx","1451","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\WhisperFeed.tsx",".tsx","1418","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\SClassScreens\XPGamificationHUD.tsx",".tsx","1436","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\sections\BespokeConfigurator.tsx",".tsx","265","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\sections\CostCalculator.tsx",".tsx","10155","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\sections\PaymentModal.tsx",".tsx","8574","07/05/2026 11:40:26"
"C:\EAR_OS_V2\src\app\components\seo\LocalBusinessSchema.tsx",".tsx","2075","14/05/2026 13:09:02"
"C:\EAR_OS_V2\src\app\components\spatial\SpatialIntelligence.tsx",".tsx","747","18/05/2026 18:38:45"
"C:\EAR_OS_V2\src\app\components\templates\RoutePageWrapper.tsx",".tsx","1446","06/05/2026 21:30:51"
"C:\EAR_OS_V2\src\app\components\ui\BentoGrid.tsx",".tsx","1380","08/05/2026 9:12:28"
"C:\EAR_OS_V2\src\app\components\ui\glassCard.tsx",".tsx","625","06/05/2026 21:30:29"
"C:\EAR_OS_V2\src\app\components\ui\MagneticButton.tsx",".tsx","1598","12/05/2026 14:38:19"
"C:\EAR_OS_V2\src\app\components\ui\OmniSearchModal.tsx",".tsx","11589","14/05/2026 13:03:32"
"C:\EAR_OS_V2\src\app\components\ui\ThemeToggle.tsx",".tsx","4599","18/05/2026 10:12:27"
"C:\EAR_OS_V2\src\app\components\ui\VerifiedBadge.tsx",".tsx","257","27/07/2026 14:33:17"
"C:\EAR_OS_V2\src\app\components\vimume\AffinityEngine.tsx",".tsx","7186","08/05/2026 9:23:02"
"C:\EAR_OS_V2\src\app\context\AtmosphereProvider.tsx",".tsx","1850","14/05/2026 11:41:36"
"C:\EAR_OS_V2\src\app\context\RoleSkinProvider.tsx",".tsx","716","11/05/2026 15:44:18"
"C:\EAR_OS_V2\src\app\context\SharedContext.tsx",".tsx","2198","11/05/2026 14:24:39"
"C:\EAR_OS_V2\src\app\context\SmoothScrollProvider.tsx",".tsx","166","18/05/2026 18:36:39"
"C:\EAR_OS_V2\src\app\context\ThemeContext.tsx",".tsx","4453","18/05/2026 10:41:11"
"C:\EAR_OS_V2\src\app\data\genome_sessions.json",".json","441","04/05/2026 16:03:22"
"C:\EAR_OS_V2\src\app\layouts\MainLayout.tsx",".tsx","689","06/05/2026 21:22:42"
"C:\EAR_OS_V2\src\app\onboarding\components\ArtistProfileForm.tsx",".tsx","7043","30/05/2026 9:16:46"
"C:\EAR_OS_V2\src\app\onboarding\select-profile\page.tsx",".tsx","175","26/07/2026 2:18:19"
"C:\EAR_OS_V2\src\app\pages\PortalDashboard.tsx",".tsx","5122","27/07/2026 16:37:45"
"C:\EAR_OS_V2\src\app\sandbox\page.tsx",".tsx","1463","06/05/2026 21:24:11"
"C:\EAR_OS_V2\src\app\servicios\mariachis\[provincia]\page.js",".js","579","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\app\servicios\mariachis\[provincia]\page.tsx",".tsx","673","26/07/2026 22:06:32"
"C:\EAR_OS_V2\src\app\servicios\mariachis\[provincia]\[evento]\page.js",".js","2718","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\app\servicios\mariachis\[provincia]\[evento]\page.tsx",".tsx","3846","30/07/2026 11:33:35"
"C:\EAR_OS_V2\src\app\studio\artist\layout.tsx",".tsx","4698","15/05/2026 15:40:49"
"C:\EAR_OS_V2\src\app\studio\artist\page.tsx",".tsx","7609","15/05/2026 15:41:10"
"C:\EAR_OS_V2\src\app\studio\artist\bookings\page.tsx",".tsx","172","15/05/2026 15:41:48"
"C:\EAR_OS_V2\src\app\studio\artist\components\StudioPlaceholder.tsx",".tsx","505","15/05/2026 15:41:38"
"C:\EAR_OS_V2\src\app\studio\artist\config\page.tsx",".tsx","168","15/05/2026 15:41:57"
"C:\EAR_OS_V2\src\app\studio\artist\finance\page.tsx",".tsx","168","15/05/2026 15:41:52"
"C:\EAR_OS_V2\src\app\studio\artist\perfil\page.tsx",".tsx","174","15/05/2026 15:41:43"
"C:\EAR_OS_V2\src\app\studio\artist\riders\page.tsx",".tsx","6806","15/05/2026 17:20:08"
"C:\EAR_OS_V2\src\app\success\page.tsx",".tsx","4169","26/07/2026 21:59:02"
"C:\EAR_OS_V2\src\app\[...slug]\page.js",".js","18962","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\app\[...slug]\page.tsx",".tsx","19965","18/05/2026 20:54:13"
"C:\EAR_OS_V2\src\components\BookingCalculator.tsx",".tsx","2626","28/07/2026 9:01:21"
"C:\EAR_OS_V2\src\components\DiviTransmuter.tsx",".tsx","10881","18/05/2026 10:34:49"
"C:\EAR_OS_V2\src\components\StripeConnectGate.tsx",".tsx","4795","18/05/2026 17:38:30"
"C:\EAR_OS_V2\src\components\auth\AuthGuard.tsx",".tsx","367","30/07/2026 12:13:08"
"C:\EAR_OS_V2\src\components\CommandCenter\AstraOraclePanel.tsx",".tsx","245","26/07/2026 19:37:14"
"C:\EAR_OS_V2\src\components\public\PublicFooter.tsx",".tsx","32","30/07/2026 12:08:48"
"C:\EAR_OS_V2\src\components\public\PublicNavbar.tsx",".tsx","32","30/07/2026 12:10:13"
"C:\EAR_OS_V2\src\components\sclass\Arsenal.tsx",".tsx","10545","17/05/2026 20:54:24"
"C:\EAR_OS_V2\src\components\sclass\ArsenalTechnical.tsx",".tsx","187","28/07/2026 9:01:43"
"C:\EAR_OS_V2\src\components\sclass\CommandCenter.tsx",".tsx","13619","17/05/2026 20:54:16"
"C:\EAR_OS_V2\src\components\sclass\TheSignal.tsx",".tsx","15529","17/05/2026 20:54:09"
"C:\EAR_OS_V2\src\components\widgets\BookingCalculator.tsx",".tsx","6245","26/07/2026 21:58:25"
"C:\EAR_OS_V2\src\config\new_tsconfig.json",".json","503","28/07/2026 7:45:13"
"C:\EAR_OS_V2\src\config\seo-matrix.js",".js","3207","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\config\seo-matrix.ts",".ts","3085","27/07/2026 17:37:14"
"C:\EAR_OS_V2\src\config\stripe-products.js",".js","220","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\config\stripe-products.ts",".ts","212","26/07/2026 21:24:27"
"C:\EAR_OS_V2\src\contexts\AuthContext.tsx",".tsx","2432","04/05/2026 15:57:28"
"C:\EAR_OS_V2\src\contexts\EventEngineContext.tsx",".tsx","4050","04/05/2026 15:57:28"
"C:\EAR_OS_V2\src\contexts\SuitContext.tsx",".tsx","691","04/05/2026 15:57:28"
"C:\EAR_OS_V2\src\data\academy.js",".js","845","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\data\academy.ts",".ts","915","05/04/2026 7:30:12"
"C:\EAR_OS_V2\src\data\artists.js",".js","895","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\data\artists.ts",".ts","848","11/05/2026 16:41:56"
"C:\EAR_OS_V2\src\data\blog-content.js",".js","11327","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\data\blog-content.ts",".ts","11191","15/05/2026 9:43:17"
"C:\EAR_OS_V2\src\data\blog.js",".js","2533","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\data\blog.ts",".ts","2406","05/04/2026 7:30:12"
"C:\EAR_OS_V2\src\data\Event.js",".js","11","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\data\Event.ts",".ts","194","06/05/2026 21:17:14"
"C:\EAR_OS_V2\src\data\events.js",".js","516","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\data\events.ts",".ts","469","05/04/2026 7:30:12"
"C:\EAR_OS_V2\src\data\expertise.js",".js","2133","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\data\expertise.ts",".ts","2073","12/05/2026 16:01:04"
"C:\EAR_OS_V2\src\data\pricing.js",".js","983","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\data\pricing.ts",".ts","973","05/04/2026 7:30:12"
"C:\EAR_OS_V2\src\data\rentals.js",".js","6056","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\data\rentals.ts",".ts","5614","05/04/2026 7:30:12"
"C:\EAR_OS_V2\src\data\services.js",".js","2723","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\data\services.ts",".ts","2469","05/04/2026 7:30:12"
"C:\EAR_OS_V2\src\data\stats.js",".js","951","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\data\stats.ts",".ts","1085","05/04/2026 7:30:12"
"C:\EAR_OS_V2\src\data\weddings.js",".js","875","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\data\weddings.ts",".ts","817","05/04/2026 7:30:12"
"C:\EAR_OS_V2\src\data\artists\edwin-agudelo.js",".js","1076","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\data\artists\edwin-agudelo.ts",".ts","1034","26/07/2026 22:46:16"
"C:\EAR_OS_V2\src\entities\market\ui\ProductNodeCard.tsx",".tsx","5163","12/05/2026 19:22:30"
"C:\EAR_OS_V2\src\entities\portfolio\InstitutionalPortfolio.tsx",".tsx","9529","11/05/2026 18:17:29"
"C:\EAR_OS_V2\src\entities\user\UserSovereign.tsx",".tsx","3847","11/05/2026 17:26:45"
"C:\EAR_OS_V2\src\features\analytics\components\ClosingAnalytics.tsx",".tsx","3949","13/05/2026 20:22:47"
"C:\EAR_OS_V2\src\features\analytics\components\MarketplaceDashboard.tsx",".tsx","5103","13/05/2026 20:07:56"
"C:\EAR_OS_V2\src\features\artists\ui\EdwinAgudeloDossier.tsx",".tsx","29365","19/05/2026 22:13:41"
"C:\EAR_OS_V2\src\features\artists\ui\ManifestoSection.tsx",".tsx","4610","13/05/2026 7:58:48"
"C:\EAR_OS_V2\src\features\asset-vault\model\types.js",".js","11","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\features\asset-vault\model\types.ts",".ts","571","13/05/2026 10:05:12"
"C:\EAR_OS_V2\src\features\asset-vault\services\AuditLogger.js",".js","1447","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\features\asset-vault\services\AuditLogger.ts",".ts","1497","13/05/2026 10:10:01"
"C:\EAR_OS_V2\src\features\asset-vault\services\TelegramService.js",".js","850","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\features\asset-vault\services\TelegramService.ts",".ts","874","13/05/2026 10:09:49"
"C:\EAR_OS_V2\src\features\asset-vault\ui\AssetItem.tsx",".tsx","2777","13/05/2026 10:20:10"
"C:\EAR_OS_V2\src\features\asset-vault\ui\AssetVaultLayout.tsx",".tsx","3870","13/05/2026 10:06:02"
"C:\EAR_OS_V2\src\features\asset-vault\ui\EncryptedAudioPlayer.tsx",".tsx","3330","13/05/2026 10:05:35"
"C:\EAR_OS_V2\src\features\asset-vault\ui\LegalTrustShield.tsx",".tsx","1541","13/05/2026 10:05:25"
"C:\EAR_OS_V2\src\features\asset-vault\ui\MediaKitBento.tsx",".tsx","2391","13/05/2026 10:05:52"
"C:\EAR_OS_V2\src\features\discovery\CategoryRouter.tsx",".tsx","8047","15/05/2026 12:34:09"
"C:\EAR_OS_V2\src\features\finance\LedgerEngine.js",".js","2715","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\features\finance\LedgerEngine.ts",".ts","3075","15/05/2026 9:57:57"
"C:\EAR_OS_V2\src\features\finance\api\StripeConnectHandler.js",".js","1129","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\features\finance\api\StripeConnectHandler.ts",".ts","1503","11/05/2026 18:05:30"
"C:\EAR_OS_V2\src\features\finance\ui\BespokePricer.tsx",".tsx","10477","14/05/2026 13:09:48"
"C:\EAR_OS_V2\src\features\finance\ui\BespokePricerModal.tsx",".tsx","1741","11/05/2026 14:24:31"
"C:\EAR_OS_V2\src\features\finance\ui\MultiPricer.tsx",".tsx","16381","13/05/2026 21:52:23"
"C:\EAR_OS_V2\src\features\lead-capture\model\leadScoreCalculator.js",".js","879","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\features\lead-capture\model\leadScoreCalculator.ts",".ts","1079","13/05/2026 10:19:30"
"C:\EAR_OS_V2\src\features\lead-capture\ui\LeadCaptureMaster.tsx",".tsx","1058","13/05/2026 10:20:28"
"C:\EAR_OS_V2\src\features\marketing\hooks\useSovereignNurturing.js",".js","866","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\features\marketing\hooks\useSovereignNurturing.ts",".ts","803","13/05/2026 10:10:15"
"C:\EAR_OS_V2\src\features\marketing\services\SovereignLeadService.js",".js","1061","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\features\marketing\services\SovereignLeadService.ts",".ts","1259","13/05/2026 10:10:09"
"C:\EAR_OS_V2\src\features\marketing\ui\LeadCaptureOverlay.tsx",".tsx","6205","13/05/2026 10:20:24"
"C:\EAR_OS_V2\src\features\marketplace\AdditionalServices.tsx",".tsx","4323","11/05/2026 16:42:44"
"C:\EAR_OS_V2\src\features\search\NeuralFilters.tsx",".tsx","9786","12/05/2026 19:22:40"
"C:\EAR_OS_V2\src\features\spatial\GravityEngine.tsx",".tsx","5731","18/05/2026 20:54:25"
"C:\EAR_OS_V2\src\features\studio\components\AssetAnalyticsNASA.tsx",".tsx","3034","13/05/2026 11:16:04"
"C:\EAR_OS_V2\src\features\studio\hooks\useStudioProgress.js",".js","1394","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\features\studio\hooks\useStudioProgress.ts",".ts","1490","13/05/2026 20:23:02"
"C:\EAR_OS_V2\src\features\telemetry\TruthNuggets.tsx",".tsx","2239","13/05/2026 8:32:06"
"C:\EAR_OS_V2\src\features\tour-logistics\hooks\useTourTracking.js",".js","1763","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\features\tour-logistics\hooks\useTourTracking.ts",".ts","1860","13/05/2026 10:02:23"
"C:\EAR_OS_V2\src\features\tour-logistics\ui\LiveCommandCenter.tsx",".tsx","5772","13/05/2026 10:02:31"
"C:\EAR_OS_V2\src\features\tour-logistics\ui\TourCenterAdapter.tsx",".tsx","661","13/05/2026 10:01:17"
"C:\EAR_OS_V2\src\hooks\use-fleet-tracking.js",".js","2959","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\hooks\use-fleet-tracking.ts",".ts","3207","15/05/2026 21:59:28"
"C:\EAR_OS_V2\src\hooks\useShortlist.js",".js","1884","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\hooks\useShortlist.ts",".ts","1814","13/05/2026 21:36:15"
"C:\EAR_OS_V2\src\hooks\useStripe.tsx",".tsx","1070","04/05/2026 15:57:28"
"C:\EAR_OS_V2\src\hooks\useTripwire.js",".js","1908","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\hooks\useTripwire.ts",".ts","2052","05/05/2026 11:05:27"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\.instructions.md",".md","6594","22/04/2026 13:24:57"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\BLUEPRINT_SCLASS.md",".md","4791","04/05/2026 15:26:35"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\build_error.log",".log","659262","06/05/2026 18:34:06"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\build_full_v2.log",".log","98798","11/05/2026 11:30:45"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\build_full_v3.log",".log","96748","11/05/2026 11:31:26"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\build_full_v4.log",".log","95564","11/05/2026 11:33:46"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\build_full.log",".log","98048","11/05/2026 11:30:24"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\build_success_v1.log",".log","107816","11/05/2026 11:35:21"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\build.log",".log","13246768","09/05/2026 8:22:03"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\CONSOLIDACION_PASO_4.md",".md","2335","24/04/2026 11:11:43"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\dev_logs.txt",".txt","44278","29/04/2026 19:52:14"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\EAR_OS_MASTER_PROMPTS.md",".md","4001","05/05/2026 12:41:17"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\EAR_OS_OMEGA_CODEX.md",".md","56349318","24/04/2026 13:25:56"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\EVE_URLS_DESDE_BODAS.txt",".txt","1116","02/05/2026 15:51:58"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\IMPERIO_MAPA_ESTRUCTURAL.md",".md","3782","29/04/2026 19:52:14"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\IMPERIUM_OMEGA_ROADMAP.md",".md","9581","24/04/2026 13:40:06"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\instrucciones_ejecucion.md",".md","1497","24/04/2026 13:20:21"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\lint_final.log",".log","127182","11/05/2026 11:34:45"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\lint_full.log",".log","127536","11/05/2026 11:34:26"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\MANUAL_CLINE_RX7900_XTX.md",".md","48358","29/04/2026 19:48:40"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\README_SOVEREIGN.md",".md","2306","19/04/2026 14:21:21"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\reporte_forense_ear.txt",".txt","13082","03/05/2026 0:48:57"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\SEGUIMIENTO_DE_MISION_V5.md",".md","1882","07/05/2026 18:15:59"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\setup_sclass.ps1.txt",".txt","1898","20/04/2026 14:31:52"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\TESTAMENTO_CLINE_V2.md",".md","1895","11/05/2026 14:13:12"
"C:\EAR_OS_V2\src\infrastructure\docs\archive\TESTAMENTO_CLINE.md",".md","6978","29/04/2026 19:48:40"
"C:\EAR_OS_V2\src\lib\antigravity.config.js",".js","131","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\lib\antigravity.config.ts",".ts","135","06/05/2026 18:44:06"
"C:\EAR_OS_V2\src\lib\api.js",".js","1816","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\lib\api.ts",".ts","2312","06/05/2026 21:25:25"
"C:\EAR_OS_V2\src\lib\astra-intelligence.js",".js","1411","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\lib\astra-intelligence.ts",".ts","631","28/07/2026 8:52:25"
"C:\EAR_OS_V2\src\lib\aura-wallet.js",".js","248","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\lib\aura-wallet.ts",".ts","1115","28/07/2026 8:53:08"
"C:\EAR_OS_V2\src\lib\AuthContext.tsx",".tsx","2662","11/05/2026 23:39:34"
"C:\EAR_OS_V2\src\lib\firebase.js",".js","993","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\lib\firebase.ts",".ts","1009","04/05/2026 15:57:29"
"C:\EAR_OS_V2\src\lib\fleet-api-contracts.js",".js","1432","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\lib\fleet-api-contracts.ts",".ts","1513","15/05/2026 17:20:18"
"C:\EAR_OS_V2\src\lib\generateJsonLd.js",".js","1810","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\lib\generateJsonLd.ts",".ts","1802","27/07/2026 19:04:08"
"C:\EAR_OS_V2\src\lib\hunter.js",".js","2521","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\lib\hunter.ts",".ts","3136","04/05/2026 15:57:29"
"C:\EAR_OS_V2\src\lib\index.d.ts",".ts","81","08/05/2026 1:21:52"
"C:\EAR_OS_V2\src\lib\index.js",".js","25","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\lib\index.ts",".ts","24","08/05/2026 9:16:26"
"C:\EAR_OS_V2\src\lib\logger.js",".js","815","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\lib\logger.ts",".ts","861","18/05/2026 17:25:45"
"C:\EAR_OS_V2\src\lib\payments.js",".js","2409","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\lib\payments.ts",".ts","2185","27/07/2026 14:26:41"
"C:\EAR_OS_V2\src\lib\paypal.js",".js","1794","28/07/2026 8:51:41"
"C:\EAR_OS_V2\src\lib\paypal.ts",".ts","1869","04/05/2026 15:57:29"
"C:\EAR_OS_V2\src\lib\pricing-engine.js",".js","369","28/07/2026 8:51:41"
